date,symbol,open,high,low,close,volume
2024-04-28,ETH,3253.23,3356.14,3247.4,3262.43,678357043.13
2024-04-29,ETH,3262.43,3286.13,3115.53,3215.73,852862297.95
2024-04-30,ETH,3215.73,3249.56,2916.96,3011.46,1098924247.19
2024-05-01,ETH,3011.46,3020.24,2814.92,2968.82,1273126182.34
2024-05-02,ETH,2968.82,3016.2,2891.41,2986.41,807841703.83
2024-05-03,ETH,2986.41,3128.05,2958.91,3103.77,840705738.28
2024-05-04,ETH,3103.77,3168.22,3094.62,3117.52,459744729.64
2024-05-05,ETH,3117.52,3171.62,3074.21,3137.09,476413151.08
2024-05-06,ETH,3137.09,3221.37,3046.59,3063.19,741977976.88
2024-05-07,ETH,3063.19,3129.75,3000.11,3005.91,679034472.49
2024-05-08,ETH,3005.91,3037.87,2937.08,2973.31,724279038.67
2024-05-09,ETH,2973.31,3058.63,2949.86,3035.93,633874345.6
2024-05-10,ETH,3035.93,3053.17,2878.86,2909.58,765131256.66
2024-05-11,ETH,2909.58,2944.04,2886.48,2911.82,367160920.04
2024-05-12,ETH,2911.82,2954.09,2900.58,2927.97,325974911.48
2024-05-13,ETH,2927.97,2994.62,2864.31,2950.16,769541695.03
2024-05-14,ETH,2950.16,2960.08,2859.65,2880.64,724637752.4
2024-05-15,ETH,2880.64,3041.55,2862.97,3033.46,740315343.71
2024-05-16,ETH,3033.46,3041.6,2924.04,2945.17,660576487.83
2024-05-17,ETH,2945.17,3121.45,2933.76,3093.44,724015765.69
2024-05-18,ETH,3093.44,3147.62,3085.46,3123.72,410558780.4
2024-05-19,ETH,3123.72,3137.07,3054.06,3070.68,431923921.13
2024-05-20,ETH,3070.68,3694.25,3048.64,3661.58,2059788024.65
2024-05-21,ETH,3661.58,3838.22,3626.39,3789.36,2282068734.66
2024-05-22,ETH,3789.36,3812.19,3653.74,3736.33,1420963880.22
2024-05-23,ETH,3736.33,3945.85,3545.21,3781.61,2537742098.36
2024-05-24,ETH,3781.61,3827.36,3628.42,3727.14,1074712165.87
2024-05-25,ETH,3727.14,3777.86,3708.25,3749.23,373668589.73
2024-05-26,ETH,3749.23,3882.33,3731.48,3824.34,616285834.19
2024-05-27,ETH,3824.34,3973.81,3821.86,3891.26,804496436.45
2024-05-28,ETH,3891.26,3926.23,3769.74,3840.39,898526969.71
2024-05-29,ETH,3840.39,3883.1,3740.97,3762.22,873454576.08
2024-05-30,ETH,3762.22,3823.86,3700.91,3746.97,781849408.11
2024-05-31,ETH,3746.97,3844.09,3720.98,3758.65,851837584.52
2024-06-01,ETH,3758.65,3829.62,3748.85,3812.81,367756459.88
2024-06-02,ETH,3812.81,3834.79,3750.64,3779.06,466824951.42
2024-06-03,ETH,3779.06,3849.89,3758.03,3766.32,653009594.07
2024-06-04,ETH,3766.32,3832.27,3731.38,3810.73,612657331.91
2024-06-05,ETH,3810.73,3887.65,3778.47,3866.46,652385687.52
2024-06-06,ETH,3866.46,3878.9,3758.9,3812.05,540297339.89
2024-06-07,ETH,3812.05,3839.68,3584.45,3676.79,935183066.83
2024-06-08,ETH,3676.79,3707.87,3660.99,3680.84,294854677.9
2024-06-09,ETH,3680.84,3721.77,3666.37,3706.0,238542651.45
2024-06-10,ETH,3706.0,3712.47,3643.95,3665.99,423204164.35
2024-06-11,ETH,3665.99,3671.15,3420.98,3497.32,1153310772.38
2024-06-12,ETH,3497.32,3656.3,3462.28,3559.25,843561060.98
2024-06-13,ETH,3559.25,3560.44,3426.66,3467.79,853785190.92
2024-06-14,ETH,3467.79,3529.49,3360.4,3479.74,910398097.21
2024-06-15,ETH,3479.74,3591.34,3471.43,3566.61,569541552.37
2024-06-16,ETH,3566.61,3650.47,3539.39,3622.37,443668310.23
2024-06-17,ETH,3622.37,3636.6,3464.1,3510.08,1040317235.48
2024-06-18,ETH,3510.08,3515.3,3360.4,3482.27,1235708665.8
