date,symbol,open,high,low,close,volume
2021-02-08,BTC,38868.82,46606.82,38063.87,46437.41,5944522159.67
2021-02-09,BTC,46437.41,48209.59,45051.46,46509.57,4610214635.38
2021-02-10,BTC,46509.57,47349.86,43743.99,44854.95,3326890835.4
2021-02-11,BTC,44854.95,48664.81,44032.66,48006.18,3377367971.59
2021-02-12,BTC,48006.18,48930.99,46243.85,47435.54,2831634659.58
2021-02-13,BTC,47435.54,48171.46,46291.19,47222.32,1571324550.44
2021-02-14,BTC,47222.32,49642.39,47096.92,48652.87,1841963034.08
2021-02-15,BTC,48652.87,49031.74,45910.0,47936.51,2502097939.18
2021-02-16,BTC,47936.51,50561.53,47068.63,49184.63,3237085085.6
2021-02-17,BTC,49184.63,52622.68,48967.72,52154.91,3423930178.2
2021-02-18,BTC,52154.91,52550.6,50874.81,51591.61,2205232619.94
2021-02-19,BTC,51591.61,56331.09,50766.83,55933.47,3893034056.64
2021-02-20,BTC,55933.47,57528.16,54140.61,55900.84,2974872569.57
2021-02-21,BTC,55900.84,58348.75,55516.07,57469.95,1934005633.01
2021-02-22,BTC,57469.95,57540.74,48194.31,54121.17,6995162441.1
2021-02-23,BTC,54121.17,54164.35,44983.39,48898.7,8016450648.12
2021-02-24,BTC,48898.7,51399.55,47015.55,49738.17,3729774704.65
2021-02-25,BTC,49738.17,52086.34,46728.88,47082.87,3643008748.86
2021-02-26,BTC,47082.87,48438.38,44153.46,46324.5,4204800171.81
2021-02-27,BTC,46324.5,48362.8,45063.84,46191.39,1831237567.32
2021-02-28,BTC,46191.39,46645.9,43061.92,45261.03,2776726256.13
2021-03-01,BTC,45261.03,49812.2,45058.98,49635.07,3146266419.71
2021-03-02,BTC,49635.07,50221.14,47097.84,48501.21,2105387914.68
2021-03-03,BTC,48501.21,52625.39,48176.64,50392.55,2615513552.66
2021-03-04,BTC,50392.55,51792.65,47516.91,48363.74,3024053725.58
2021-03-05,BTC,48363.74,49467.19,46311.43,48775.37,2907395734.68
2021-03-06,BTC,48775.37,49185.32,47099.07,48892.8,1214194643.85
2021-03-07,BTC,48892.8,51455.54,48892.8,50964.18,1658558074.88
2021-03-08,BTC,50964.18,52408.08,49341.09,52405.02,2445827949.75
2021-03-09,BTC,52405.02,54933.93,51888.98,54928.7,2898199576.25
2021-03-10,BTC,54928.7,57396.59,53054.34,55893.31,3898251700.72
2021-03-11,BTC,55893.31,58142.77,54314.65,57809.41,3340389094.49
2021-03-12,BTC,57809.41,58069.58,55089.68,57256.22,3079097934.08
2021-03-13,BTC,57256.22,61749.15,56103.32,61179.79,3439594034.95
2021-03-14,BTC,61179.79,61674.66,58980.95,58998.89,2105197604.06
2021-03-15,BTC,58998.89,60589.17,54857.68,55665.01,4297382088.92
2021-03-16,BTC,55665.01,56936.04,53269.13,56925.01,3441195999.4
2021-03-17,BTC,56925.01,58975.28,54156.11,58909.0,3493543493.16
2021-03-18,BTC,58909.0,60077.79,57022.2,57643.32,3178687259.25
2021-03-19,BTC,57643.32,59453.32,56283.37,58060.21,2397999967.37
2021-03-20,BTC,58060.21,59911.7,57837.79,58101.34,1687922804.56
2021-03-21,BTC,58101.34,58621.34,55635.61,57374.95,1958214099.07
2021-03-22,BTC,57374.95,58431.44,53795.78,54095.36,2865346861.49
2021-03-23,BTC,54095.36,55836.27,52984.36,54355.45,2444787014.61
2021-03-24,BTC,54355.45,57202.53,51685.15,52303.02,3420695083.54
2021-03-25,BTC,52303.02,53199.52,50406.31,51336.09,3617760373.16
2021-03-26,BTC,51336.09,55083.9,51275.54,55055.43,2461374478.26
2021-03-27,BTC,55055.43,56606.78,53991.0,55863.73,1514783182.02
2021-03-28,BTC,55863.73,56561.55,54717.97,55781.01,1345583216.95
2021-03-29,BTC,55781.01,58413.9,54910.57,57626.1,2950020309.68
2021-03-30,BTC,57626.1,59402.27,57055.21,58781.54,2064647135.86
2021-03-31,BTC,58781.54,59818.5,56918.81,58793.8,2727194335.71
2021-04-01,BTC,58793.8,59469.45,57949.11,58730.82,1648724834.05
2021-04-02,BTC,58730.82,60061.51,58458.46,58987.8,1765524921.41
2021-04-03,BTC,58987.8,59770.87,56958.04,57074.97,1470430519.81
2021-04-04,BTC,57074.97,58493.73,56493.38,58219.43,1093079652.2
2021-04-05,BTC,58219.43,59235.68,56833.44,59119.56,1439529332.47
2021-04-06,BTC,59119.56,59464.31,57369.44,58010.35,1535666142.46
2021-04-07,BTC,58010.35,58628.19,55467.58,55951.98,2855410824.81
2021-04-08,BTC,55951.98,58150.23,55711.07,58084.46,1458096433.7
2021-04-09,BTC,58084.46,58881.94,57694.22,58106.85,1241735091.75
2021-04-10,BTC,58106.85,61193.5,57885.43,59784.8,2322058695.22
2021-04-11,BTC,59784.8,60673.37,59218.25,59980.45,1218894531.01
2021-04-12,BTC,59980.45,61233.29,59421.37,59845.76,1913098388.79
2021-04-13,BTC,59845.76,63682.32,59811.31,63558.48,3299086696.94
2021-04-14,BTC,63558.48,64859.81,61312.98,62964.27,4066819695.96
2021-04-15,BTC,62964.27,63826.89,62038.33,63233.03,2146219571.03
2021-04-16,BTC,63233.03,63567.11,60048.13,61416.41,3544777400.64
2021-04-17,BTC,61416.41,62541.21,59712.92,60056.07,2093039585.66
2021-04-18,BTC,60056.07,60393.33,52785.1,56246.82,6264051811.58
2021-04-19,BTC,56246.82,57590.64,54291.08,55680.11,2732647682.18
2021-04-20,BTC,55680.11,57101.05,53429.73,56496.06,3091319805.6
2021-04-21,BTC,56496.06,56801.94,53640.81,53803.25,2312255459.33
2021-04-22,BTC,53803.25,55458.61,50519.78,51717.61,4488994737.96
