date,symbol,open,high,low,close,volume
2024-06-22,BNB,586.11,590.97,582.75,590.91,5824642.26
2024-06-23,BNB,590.91,581.77,574.0,577.35,11201172.08
2024-06-24,BNB,577.35,570.89,545.45,567.93,42171433.95
2024-06-25,BNB,567.93,585.09,574.46,578.17,11761059.72
2024-06-26,BNB,578.17,575.4,565.48,572.78,16504297.13
2024-06-27,BNB,572.78,581.73,573.78,581.05,13489635.52
2024-06-28,BNB,581.05,573.08,563.67,566.38,12878045.32
2024-06-29,BNB,566.38,572.81,568.86,569.53,10373661.36
2024-06-30,BNB,569.53,589.81,580.47,581.47,17018459.63
2024-07-01,BNB,581.47,583.1,573.74,576.25,13589704.87
2024-07-02,BNB,576.25,579.81,567.09,579.19,18345738.2
2024-07-03,BNB,579.19,563.97,554.05,556.09,15604391.05
2024-07-04,BNB,556.09,527.92,511.15,513.37,28609678.31
2024-07-05,BNB,513.37,510.78,477.07,497.75,53079472.38
2024-07-06,BNB,497.75,531.18,511.37,526.28,13804670.09
2024-07-07,BNB,526.28,505.43,486.99,490.68,11708960.62
2024-07-08,BNB,490.68,519.01,491.16,510.44,43374203.8
2024-07-09,BNB,510.44,523.88,515.69,517.03,17279999.82
2024-07-10,BNB,517.03,526.75,510.01,524.55,22516240.9
2024-07-11,BNB,524.55,532.88,519.01,524.97,33386824.42
2024-07-12,BNB,524.97,534.77,527.07,533.96,25926067.65
2024-07-13,BNB,533.96,547.29,530.41,532.55,22068895.74
2024-07-14,BNB,532.55,548.22,539.52,544.94,22116163.99
2024-07-15,BNB,544.94,593.25,571.49,585.42,36725574.72
2024-07-16,BNB,585.42,589.5,575.05,576.55,28847308.62
2024-07-17,BNB,576.55,570.84,564.5,568.86,19803921.15
2024-07-18,BNB,568.86,572.63,564.7,571.87,21073485.91
2024-07-19,BNB,571.87,603.78,587.43,593.84,45050727.06
2024-07-20,BNB,593.84,599.1,593.39,593.46,13654579.81
2024-07-21,BNB,593.46,610.25,601.87,602.48,32940514.16
2024-07-22,BNB,602.48,601.08,586.89,587.5,223242915.35
2024-07-23,BNB,587.5,584.89,573.15,582.05,28053240.11
2024-07-24,BNB,582.05,580.53,571.97,574.65,18598042.23
2024-07-25,BNB,574.65,579.51,568.46,570.7,31634342.59
2024-07-26,BNB,570.7,589.59,579.2,581.1,20911841.98
2024-07-27,BNB,581.1,586.97,573.79,581.74,38876417.4
2024-07-28,BNB,581.74,586.5,582.4,583.9,10849791.82
2024-07-29,BNB,583.9,575.33,565.45,574.27,46408035.88
2024-07-30,BNB,574.27,588.21,566.77,588.08,40477818.43
2024-07-31,BNB,588.08,577.68,568.83,576.2,35287600.84
2024-08-01,BNB,576.2,584.44,574.38,574.77,49731875.72
2024-08-02,BNB,574.77,547.21,537.38,542.3,44851586.74
2024-08-03,BNB,542.3,535.74,525.42,529.43,37829773.18
2024-08-04,BNB,529.43,509.39,489.27,496.6,42526471.81
2024-08-05,BNB,496.6,465.59,438.85,464.57,120951588.17
2024-08-06,BNB,464.57,493.7,481.14,485.07,26660908.31
2024-08-07,BNB,485.07,480.24,466.79,474.84,17700101.37
2024-08-08,BNB,474.84,531.68,512.06,517.24,20034560.69
2024-08-09,BNB,517.24,512.88,507.34,509.05,15439449.9
2024-08-10,BNB,509.05,524.88,508.98,523.3,9104855.26
2024-08-11,BNB,523.3,513.2,502.74,503.57,14261980.75
2024-08-12,BNB,503.57,519.11,508.01,518.28,25915680.94
2024-08-13,BNB,518.28,545.43,515.3,524.33,24422024.67
2024-08-14,BNB,524.33,524.0,504.51,523.47,13458320.1
2024-08-15,BNB,523.47,523.04,507.56,519.18,21428151.88
2024-08-16,BNB,519.18,532.28,514.61,519.85,14518936.26
2024-08-17,BNB,519.85,547.98,522.75,541.85,12067794.44
2024-08-18,BNB,542.07,542.11,523.3,531.66,12721300.68
2024-08-19,BNB,531.27,561.52,538.93,558.67,24068573.98
2024-08-20,BNB,558.67,572.39,549.02,569.56,31510987.92
2024-08-21,BNB,569.56,591.15,565.03,570.17,28933190.77
2024-08-22,BNB,570.17,588.41,561.12,583.04,30481777.74
2024-08-23,BNB,583.04,619.86,584.99,592.04,25280163.25
2024-08-24,BNB,592.04,593.29,576.15,580.77,53486235.87
2024-08-25,BNB,580.77,583.01,572.02,574.2,19886604.03
2024-08-26,BNB,574.2,562.45,545.16,548.43,14876894.27
2024-08-27,BNB,548.43,535.39,518.57,533.55,18204029.2
2024-08-28,BNB,533.55,539.78,526.25,537.0,17404442.89
2024-08-29,BNB,537.0,543.29,527.86,536.41,15793709.03
2024-08-30,BNB,536.41,540.08,530.15,535.18,13084184.68
2024-08-31,BNB,535.18,538.28,532.08,533.03,6198779.52
2024-09-01,BNB,533.03,518.0,508.26,512.5,11154164.43
2024-09-02,BNB,512.5,537.36,516.12,526.47,14183982.98
2024-09-03,BNB,526.47,524.18,511.13,518.66,12684357.25
2024-09-04,BNB,518.66,526.07,504.44,507.75,21098432.98
2024-09-05,BNB,507.75,504.72,491.07,502.19,12390545.82
2024-09-06,BNB,502.19,493.14,481.06,487.1,27740264.09
2024-09-07,BNB,487.1,494.61,486.7,493.58,12159555.07
2024-09-08,BNB,493.58,509.66,498.8,503.24,12832058.95
2024-09-09,BNB,503.24,527.2,515.96,518.76,15499349.39
2024-09-10,BNB,518.76,527.02,516.82,517.05,11306151.3
2024-09-11,BNB,517.05,531.96,513.66,530.3,17919582.51
2024-09-12,BNB,530.3,551.52,537.51,544.49,29316945.02
2024-09-13,BNB,544.49,577.51,556.26,556.74,24110253.23
2024-09-14,BNB,556.74,554.64,551.22,553.56,9375413.6
2024-09-15,BNB,553.56,559.34,543.25,553.48,12856638.73
2024-09-16,BNB,553.48,547.64,531.46,533.61,20054975.09
2024-09-17,BNB,533.61,556.35,540.78,546.27,14590163.4
2024-09-18,BNB,546.27,565.37,555.98,559.69,13390510.49
2024-09-19,BNB,559.69,570.64,560.37,567.05,17195302.57
2024-09-20,BNB,567.05,572.32,563.72,569.09,14367756.66
2024-09-21,BNB,569.09,591.12,570.46,588.83,16200641.15
2024-09-22,BNB,588.83,597.47,584.94,588.63,15093425.32
2024-09-23,BNB,588.63,615.81,586.04,604.66,32481898.2
